,0000 - cctns.txt,0000 - gamma j.txt,0000 - inventory.txt,1995 - gemini.txt,1995 - Landsat7.txt,1997 - Modis.txt,1998 - themas.txt,1999 - Defense.txt,1999 - multi-mahjong.txt,1999 - tcs.txt,2000 - Barrel.txt,2000 - nasa x38.txt,2001 - beyond.txt,2001 - ctc network.txt,2001 - elsfork.txt,2001 - esa.txt,2001 - hats.txt,2001 - npac.txt,2002 - evla back.txt,2002 - evla corr.txt,2003 - agentmom.txt,2003 - pnnl.txt,2003 - qheadache.txt,2003 - tachonet.txt,2004 - colorcast.txt,2004 - grid bgc.txt,2004 - rlcs.txt,2004 - SGVTraffic.txt,2004 - sprat.txt,2005 - clarus high.txt,2005 - clarus low.txt,2005 - grid 3D.txt,2005 - nenios.txt,2005 - phin.txt,2005 - pontis.txt,2005 - triangle.txt,2005 - znix.txt,2006 - eirene sys 15.txt,2006 - stewards.txt,2007 - e-store.txt,2007 - eirene fun 7.txt,2007 - ertms.txt,2007 - get real 0.2.txt,2007 - mdot.txt,2007 - nde.txt,2007 - puget sound.txt,2007 - Wildlife.txt,2008 - caiso.txt,2008 - virtual ed.txt,2009 - gaia.txt,2009 - library.txt,2009 - library2.txt,2009 - peppol.txt,2009 - video search.txt,2009 - warc III.txt,2010 - blit draft.txt,2010 - fishing.txt,2010 - home 1.3.txt,2010 - mashboot.txt,2010 - split merge.txt,2011 - CCHIT.txt,2011 - KMS.txt,2012 - EMR CCHCS EA.txt,2012 - EMR CCHCS ISO.txt,2012 - EMR CCHIT LT.txt,2012 - EMR HHS.txt,2012 - EMR HL7 DC.txt,2012 - EMR HL7 IN.txt,2012 - EMR Pharmacy.txt,2012 - NASAProcessReq.txt,2013 - iTrust.txt,2014 - Minutia.txt,2016 - FDP Clearinghouse.txt,2017 - ePhyto.txt,2017 - NISTMfgData.txt,2018 - DataWarehouse.txt,2019 - MOSAR.txt,2021 - ConnectedVehiclePilotNYC.txt,2021 - ReqView.txt,2022 - MobileSurveillance.txt,2022 - UAM IMS.txt,automated-insulin-pump.txt,EHR System FuncReq - LA DHS.txt,EHR System TechReq LA DHS.txt,light-control-system.txt,RROWDyS.txt
2010 - mashboot.txt,0.7114185094833374,0.6929494142532349,0.9032564163208008,0.7854689955711365,0.7467659115791321,0.7044327259063721,0.6579886674880981,0.6222125291824341,0.7036493420600891,0.5872432589530945,0.7995940446853638,0.6191951632499695,0.7087187767028809,0.8294256925582886,0.8564534783363342,0.6976611018180847,0.6280458569526672,0.7532340288162231,0.8801015615463257,0.8640730381011963,0.7281478643417358,0.7372211217880249,0.6980375051498413,0.7760109901428223,0.8918961882591248,0.6575544476509094,0.6313800811767578,0.8560454249382019,0.676950216293335,0.8638855814933777,0.834856390953064,0.8457150459289551,0.8669370412826538,0.8282827734947205,0.828721821308136,0.7174030542373657,0.8807953000068665,0.7315592169761658,0.7073386311531067,0.7052627801895142,0.6968647241592407,0.5866499543190002,0.7231500744819641,0.65352863073349,0.8391751050949097,0.9263284802436829,0.6678631901741028,0.7408025860786438,0.8650538325309753,0.8493655920028687,0.8554559350013733,0.8570936322212219,0.8115854263305664,0.8605557680130005,0.8436402678489685,0.7537478804588318,0.6666786670684814,0.7326447367668152,1.0,0.8632181286811829,0.6589572429656982,0.8820860385894775,0.7127668261528015,0.5994967818260193,0.7778545618057251,0.7549102902412415,0.6292843818664551,0.6860060691833496,0.6354050636291504,0.6042199730873108,0.5315337777137756,0.8834617733955383,0.8755870461463928,0.8967860341072083,0.7440886497497559,0.7453247904777527,0.6124389171600342,0.6093468070030212,0.8724684715270996,0.7786374092102051,0.8348385691642761,0.7352250218391418,0.7645217180252075,0.8743799924850464,0.8279603123664856,0.6070924401283264
2010 - split merge.txt,0.6731094121932983,0.6973539590835571,0.865807056427002,0.7688075304031372,0.7468745112419128,0.7110963463783264,0.6797524690628052,0.6342103481292725,0.7209416031837463,0.6083744764328003,0.8042068481445312,0.6269212961196899,0.704132616519928,0.8194745779037476,0.828940212726593,0.6901472806930542,0.6674892902374268,0.735055685043335,0.8528593182563782,0.8602777719497681,0.7152876257896423,0.7195639610290527,0.7393970489501953,0.7066922187805176,0.8521491289138794,0.6600828766822815,0.6631869673728943,0.8398887515068054,0.6802554130554199,0.8349351286888123,0.776280403137207,0.865434467792511,0.7925631999969482,0.7660906910896301,0.811063826084137,0.7481250762939453,0.878242552280426,0.7140865325927734,0.676228940486908,0.7088663578033447,0.6946068406105042,0.6120074987411499,0.7745257616043091,0.661365270614624,0.8445543646812439,0.8926929235458374,0.6822298169136047,0.6828017830848694,0.8592678904533386,0.8495966792106628,0.8089919090270996,0.8273376822471619,0.7968994975090027,0.8822868466377258,0.7770940065383911,0.7517027258872986,0.6761690378189087,0.7168372273445129,0.8632181286811829,0.9999998807907104,0.6509658694267273,0.786979615688324,0.7176778316497803,0.6188219785690308,0.7340983152389526,0.6753573417663574,0.6350363492965698,0.6958433985710144,0.6056053042411804,0.6004155874252319,0.550104022026062,0.8993451595306396,0.8412269353866577,0.8559572696685791,0.7312970757484436,0.7436454892158508,0.6349687576293945,0.6379442811012268,0.8615068197250366,0.7855454087257385,0.7934974431991577,0.717198371887207,0.7103376984596252,0.7892850637435913,0.8372225761413574,0.6261798143386841
2011 - CCHIT.txt,0.7988232970237732,0.8207547664642334,0.6447426080703735,0.7408255338668823,0.7312589883804321,0.7850083112716675,0.8367932438850403,0.8148035407066345,0.8151600360870361,0.8173975348472595,0.6370645761489868,0.8376755118370056,0.7472414970397949,0.6905669569969177,0.7001317143440247,0.8508105278015137,0.8377542495727539,0.6030325293540955,0.7056400179862976,0.6762773990631104,0.7829393148422241,0.8387435674667358,0.8120136260986328,0.647330105304718,0.6101229786872864,0.8650723695755005,0.870124876499176,0.738027811050415,0.8758701086044312,0.6774461269378662,0.7056497931480408,0.6360815167427063,0.5965631604194641,0.7226963639259338,0.7476617693901062,0.8287256360054016,0.7000689506530762,0.7286269068717957,0.8692759275436401,0.8916655778884888,0.7615991234779358,0.8587940335273743,0.6261085271835327,0.7980949282646179,0.7121624946594238,0.6317493319511414,0.8777599334716797,0.5398942232131958,0.7143403887748718,0.6208149790763855,0.7065322399139404,0.7068986892700195,0.7351060509681702,0.5995411276817322,0.600833535194397,0.8605402112007141,0.8164602518081665,0.7647078633308411,0.6589572429656982,0.6509658694267273,1.0,0.6509044170379639,0.8981569409370422,0.8296880722045898,0.6377320289611816,0.651961088180542,0.921855628490448,0.9172736406326294,0.7711874842643738,0.8491426706314087,0.8198065757751465,0.6794830560684204,0.7283222675323486,0.679987370967865,0.8504926562309265,0.7188383936882019,0.8194162845611572,0.8696057796478271,0.6778522729873657,0.7349302768707275,0.6185548305511475,0.517431914806366,0.7584793567657471,0.7132399678230286,0.6302717924118042,0.8293046951293945
2011 - KMS.txt,0.7330628037452698,0.6394537687301636,0.8635473251342773,0.763530433177948,0.7118940353393555,0.6991050243377686,0.612208366394043,0.573839008808136,0.6402366757392883,0.5358152985572815,0.8089591860771179,0.5786430239677429,0.7240560054779053,0.7906559109687805,0.8635312914848328,0.6612123250961304,0.5563140511512756,0.6745133399963379,0.866248607635498,0.86818927526474,0.6686428189277649,0.7374372482299805,0.595703125,0.8074722290039062,0.8790292739868164,0.5995693802833557,0.6149818301200867,0.8367491960525513,0.6581634283065796,0.8526570796966553,0.8523094654083252,0.7896410822868347,0.8290085792541504,0.861918568611145,0.7978816032409668,0.6449026465415955,0.8233124613761902,0.7320334315299988,0.7088041305541992,0.6644998788833618,0.679540753364563,0.5889310836791992,0.712561309337616,0.6332693099975586,0.7839348912239075,0.8728141784667969,0.6140772104263306,0.7952592968940735,0.8204165101051331,0.8321089744567871,0.8182175159454346,0.8191685676574707,0.779544472694397,0.8098406791687012,0.8793091177940369,0.704542338848114,0.6324958801269531,0.7323024272918701,0.8820860385894775,0.786979615688324,0.6509044170379639,0.9999999403953552,0.6872422099113464,0.586566150188446,0.8343809843063354,0.8170900344848633,0.5883340239524841,0.6714668273925781,0.7088176608085632,0.6042308807373047,0.4874914884567261,0.8186346888542175,0.8701301217079163,0.8802139163017273,0.7015939354896545,0.7494571208953857,0.5850729942321777,0.5617998838424683,0.7990621328353882,0.7755692005157471,0.8109334707260132,0.7400962710380554,0.8125874996185303,0.9089925289154053,0.7915707230567932,0.5569866895675659
2012 - EMR CCHCS EA.txt,0.8244732022285461,0.9087414145469666,0.6912363767623901,0.7742597460746765,0.7645936608314514,0.8609510660171509,0.8507860898971558,0.8640965223312378,0.8722660541534424,0.8561915159225464,0.6998393535614014,0.8662300109863281,0.8255311846733093,0.7454324960708618,0.7525962591171265,0.8950267434120178,0.8599525094032288,0.6784234642982483,0.762596070766449,0.7530267238616943,0.8707173466682434,0.8544607162475586,0.892342209815979,0.6723144054412842,0.6742820143699646,0.8952884674072266,0.8970748782157898,0.774199366569519,0.8979179859161377,0.7295717597007751,0.7419933080673218,0.7056681513786316,0.5938606262207031,0.728838324546814,0.7627979516983032,0.8960499167442322,0.7731916308403015,0.7304381132125854,0.905309796333313,0.916634202003479,0.7600535750389099,0.8482768535614014,0.6880046129226685,0.8528783321380615,0.7630411386489868,0.6839075088500977,0.9098614454269409,0.5599933862686157,0.7723171710968018,0.6921904683113098,0.7626967430114746,0.7588834166526794,0.7683314681053162,0.646560788154602,0.6437869071960449,0.933693528175354,0.8726829290390015,0.7939937114715576,0.7127668261528015,0.7176778316497803,0.8981569409370422,0.6872422099113464,1.0,0.8740901947021484,0.6269624829292297,0.6561523675918579,0.8809524774551392,0.9405288100242615,0.776939868927002,0.8512831926345825,0.7855936884880066,0.7605289816856384,0.7765248417854309,0.7444165349006653,0.9190254211425781,0.7544001936912537,0.8778319358825684,0.8949029445648193,0.7378107309341431,0.7686595916748047,0.6507502794265747,0.5253063440322876,0.7365869879722595,0.7481263875961304,0.6770604848861694,0.8684648275375366
2012 - EMR CCHCS ISO.txt,0.727777898311615,0.8441994190216064,0.6091473698616028,0.6787248253822327,0.7104498147964478,0.7815588712692261,0.8082167506217957,0.8305416107177734,0.7823030352592468,0.7988998889923096,0.5936112403869629,0.8049725294113159,0.7211405038833618,0.6733911037445068,0.65814608335495,0.8323811292648315,0.8165093660354614,0.6585777997970581,0.6442986130714417,0.6409379243850708,0.7731072306632996,0.7500321269035339,0.7897697687149048,0.5666255354881287,0.5389179587364197,0.8281958103179932,0.8604739308357239,0.6876236796379089,0.8604418039321899,0.62134850025177,0.6676502227783203,0.5652800798416138,0.5089561343193054,0.6282486915588379,0.7040190100669861,0.7751970291137695,0.678686261177063,0.6749957799911499,0.8375918865203857,0.829196572303772,0.71333247423172,0.8046153783798218,0.609376847743988,0.7679046392440796,0.6895148754119873,0.5557538270950317,0.84427809715271,0.47374778985977173,0.693269670009613,0.5593714118003845,0.6602691411972046,0.6498929858207703,0.6824089884757996,0.5470361113548279,0.5126821994781494,0.824785590171814,0.8303316831588745,0.726486086845398,0.5994967818260193,0.6188219785690308,0.8296880722045898,0.586566150188446,0.8740901947021484,1.0000001192092896,0.518496036529541,0.5878428816795349,0.8105325698852539,0.8557382822036743,0.6726964116096497,0.8225785493850708,0.7834382057189941,0.666300356388092,0.7004951238632202,0.6588528156280518,0.8344114422798157,0.6943855285644531,0.8308113813400269,0.8570739030838013,0.6461004018783569,0.6910889148712158,0.5872474312782288,0.39255350828170776,0.6741460561752319,0.6508172750473022,0.5636017322540283,0.8466706871986389
2012 - EMR CCHIT LT.txt,0.7119237184524536,0.532934308052063,0.8003808856010437,0.6668114066123962,0.6099010109901428,0.6640571355819702,0.5695837140083313,0.4701022803783417,0.5535719394683838,0.4582652747631073,0.7996736764907837,0.5118642449378967,0.6739801168441772,0.6813371777534485,0.7544523477554321,0.5984306931495667,0.4762841761112213,0.5405388474464417,0.787936806678772,0.8042895197868347,0.5943509340286255,0.7183927297592163,0.5304791927337646,0.8044623732566833,0.8272320628166199,0.4905144274234772,0.5477290153503418,0.7440845966339111,0.593623161315918,0.798492968082428,0.7715491652488708,0.773845374584198,0.8339517712593079,0.8193200826644897,0.6718487739562988,0.5704637169837952,0.7344139814376831,0.6410890817642212,0.6259972453117371,0.5734612941741943,0.5969854593276978,0.5519399642944336,0.6514418721199036,0.583297610282898,0.6602845788002014,0.8000264763832092,0.5283246636390686,0.8065015077590942,0.688916027545929,0.8204209804534912,0.7025731801986694,0.6991345882415771,0.7013144493103027,0.7721010446548462,0.8331189751625061,0.6313031911849976,0.6074915528297424,0.6934874057769775,0.7778545618057251,0.7340983152389526,0.6377320289611816,0.8343809843063354,0.6269624829292297,0.518496036529541,0.9999999403953552,0.8364351391792297,0.5591996312141418,0.6442340612411499,0.7652031779289246,0.5415017604827881,0.47111886739730835,0.7281218767166138,0.7606212496757507,0.8008288741111755,0.6264030933380127,0.6515041589736938,0.5006865859031677,0.49058544635772705,0.6904929280281067,0.683459997177124,0.7916017770767212,0.8280625343322754,0.7408120036125183,0.7782900333404541,0.8158565759658813,0.4758467674255371
2012 - EMR HHS.txt,0.7116773128509521,0.5614984631538391,0.7365971207618713,0.7522491216659546,0.6836062669754028,0.6648290753364563,0.5867679119110107,0.5343384742736816,0.5579510927200317,0.5126515030860901,0.7340444922447205,0.5559611320495605,0.6396807432174683,0.7191515564918518,0.7447012662887573,0.6088497042655945,0.5052192211151123,0.6144681572914124,0.7884858846664429,0.7810928821563721,0.5847992897033691,0.6987598538398743,0.5234624147415161,0.7625211477279663,0.7567720413208008,0.5272314548492432,0.6001126766204834,0.7845391631126404,0.619052529335022,0.7815526127815247,0.8098289370536804,0.6769514679908752,0.7553710341453552,0.8512330651283264,0.7274542450904846,0.5548614859580994,0.7457930445671082,0.7334874868392944,0.6706091165542603,0.578777551651001,0.6672170162200928,0.5880692601203918,0.6629396677017212,0.5760878920555115,0.7035040855407715,0.7327022552490234,0.5564773082733154,0.7612601518630981,0.726254403591156,0.7339940667152405,0.7424232959747314,0.7301644086837769,0.7660269737243652,0.668317973613739,0.772877037525177,0.6263574957847595,0.6253877282142639,0.7068396210670471,0.7549102902412415,0.6753573417663574,0.651961088180542,0.8170900344848633,0.6561523675918579,0.5878428816795349,0.8364351391792297,1.0000001192092896,0.5871254801750183,0.6576775312423706,0.733844518661499,0.6005549430847168,0.5000529289245605,0.7253467440605164,0.7884458303451538,0.7812098264694214,0.6387603282928467,0.7264829277992249,0.5382986068725586,0.5487227439880371,0.6854466199874878,0.7333113551139832,0.7526033520698547,0.7102320194244385,0.8026255965232849,0.8339745402336121,0.743969202041626,0.5318552851676941
2012 - EMR HL7 DC.txt,0.7229362726211548,0.8341737985610962,0.5911862850189209,0.7023614645004272,0.7213157415390015,0.7787425518035889,0.8381168842315674,0.8722615242004395,0.8156694173812866,0.8847518563270569,0.5736308693885803,0.8577012419700623,0.7049640417098999,0.719939112663269,0.631823718547821,0.8546468019485474,0.8722817897796631,0.6724674105644226,0.661819338798523,0.632256031036377,0.7686249613761902,0.8033492565155029,0.8268595933914185,0.5612531900405884,0.5494884252548218,0.886710524559021,0.8732695579528809,0.7231420278549194,0.8693224787712097,0.6358309984207153,0.6580784320831299,0.6011480689048767,0.5276221632957458,0.683427631855011,0.7389363646507263,0.810077965259552,0.6816428899765015,0.6632834672927856,0.828586995601654,0.8729933500289917,0.7082159519195557,0.8222630023956299,0.5992786884307861,0.8210404515266418,0.7281089425086975,0.5964106321334839,0.8968647718429565,0.48565492033958435,0.705033540725708,0.5839287042617798,0.6533396244049072,0.6711654663085938,0.7241870164871216,0.5675832033157349,0.5263389348983765,0.8594784736633301,0.8240103721618652,0.7268450260162354,0.6292843818664551,0.6350363492965698,0.921855628490448,0.5883340239524841,0.8809524774551392,0.8105325698852539,0.5591996312141418,0.5871254801750183,0.9999999403953552,0.9214627742767334,0.6995115876197815,0.8395816087722778,0.8444052338600159,0.681864321231842,0.7031110525131226,0.6401909589767456,0.8482022881507874,0.709457516670227,0.8348093032836914,0.8893478512763977,0.6855538487434387,0.6869195103645325,0.6019999980926514,0.40998610854148865,0.7220911383628845,0.6443507075309753,0.5801307559013367,0.8729310035705566
2012 - EMR HL7 IN.txt,0.823571503162384,0.8711481094360352,0.6875811219215393,0.7275528311729431,0.7372736930847168,0.8475862741470337,0.8469470739364624,0.8524432182312012,0.848827600479126,0.8462393283843994,0.6676071286201477,0.8559155464172363,0.8105416297912598,0.7333595156669617,0.7160695791244507,0.8914196491241455,0.8504670262336731,0.6638275980949402,0.7296181321144104,0.7134820818901062,0.8523189425468445,0.8599247932434082,0.8519340753555298,0.6747891306877136,0.6504120230674744,0.8868097066879272,0.8949962854385376,0.7626587152481079,0.9103278517723083,0.7003514170646667,0.7162497043609619,0.6726431846618652,0.5998609662055969,0.7168478965759277,0.7533050179481506,0.8662567734718323,0.7475773692131042,0.6965752840042114,0.8884531259536743,0.9074947834014893,0.7384774088859558,0.8540467023849487,0.6573206782341003,0.8586434125900269,0.7413150072097778,0.6641862988471985,0.9156103730201721,0.5561434626579285,0.7361538410186768,0.6719198226928711,0.7063931226730347,0.7106015682220459,0.746549129486084,0.6433011889457703,0.6327388286590576,0.8997108936309814,0.8650295734405518,0.781845211982727,0.6860060691833496,0.6958433985710144,0.9172736406326294,0.6714668273925781,0.9405288100242615,0.8557382822036743,0.6442340612411499,0.6576775312423706,0.9214627742767334,1.0000001192092896,0.7826607823371887,0.8524739146232605,0.8063973784446716,0.7303266525268555,0.7598007917404175,0.7296948432922363,0.9037309288978577,0.7246423959732056,0.8486559391021729,0.8862565755844116,0.7208704352378845,0.7286388874053955,0.6611346006393433,0.5143404006958008,0.7245110273361206,0.7291844487190247,0.6622093319892883,0.8584719896316528
2012 - EMR Pharmacy.txt,0.8015929460525513,0.6746889352798462,0.6656703352928162,0.6465991139411926,0.6076412200927734,0.7207242846488953,0.6847628951072693,0.6261665225028992,0.673184335231781,0.6322965025901794,0.6663981676101685,0.6542032957077026,0.7255105376243591,0.599556028842926,0.6696410179138184,0.7088977098464966,0.6224949359893799,0.49777379631996155,0.6877185106277466,0.693135678768158,0.694250226020813,0.7867344617843628,0.6427218914031982,0.7094555497169495,0.671678364276886,0.6415672302246094,0.7069823145866394,0.6845038533210754,0.7124362587928772,0.7038027048110962,0.7008851170539856,0.6229618787765503,0.6327909827232361,0.7349554300308228,0.6296117901802063,0.6883546113967896,0.6496205925941467,0.6344687938690186,0.7578920722007751,0.7221105098724365,0.6271479725837708,0.7032865881919861,0.6088946461677551,0.707072377204895,0.5999073386192322,0.641888439655304,0.6952594518661499,0.6336071491241455,0.6500400304794312,0.6535664200782776,0.6399673819541931,0.6395679712295532,0.6671697497367859,0.6066585779190063,0.6793705821037292,0.7413433790206909,0.7165579795837402,0.7184454798698425,0.6354050636291504,0.6056053042411804,0.7711874842643738,0.7088176608085632,0.776939868927002,0.6726964116096497,0.7652031779289246,0.733844518661499,0.6995115876197815,0.7826607823371887,1.0000001192092896,0.6815688610076904,0.5908122062683105,0.6053061485290527,0.6849184036254883,0.6794481873512268,0.7333914637565613,0.6441155076026917,0.6641623377799988,0.6467349529266357,0.6027552485466003,0.6449201703071594,0.6610603332519531,0.6380528211593628,0.7262558937072754,0.7078555822372437,0.6712146997451782,0.6452546715736389
2012 - NASAProcessReq.txt,0.7779136300086975,0.8259108066558838,0.6025687456130981,0.6889458298683167,0.7227543592453003,0.8204689621925354,0.8697550892829895,0.8419396281242371,0.7794503569602966,0.8579509258270264,0.6098983883857727,0.8665878772735596,0.769899845123291,0.6974905729293823,0.6469622850418091,0.8697618246078491,0.8408131003379822,0.6172460913658142,0.6690431833267212,0.6463257074356079,0.759770393371582,0.8115445375442505,0.7930263876914978,0.5962659120559692,0.5809972286224365,0.8425079584121704,0.8831776976585388,0.6963518857955933,0.8530824780464172,0.6076741218566895,0.6477813720703125,0.5713956952095032,0.49841344356536865,0.6807634830474854,0.7087236046791077,0.7807868719100952,0.6866734027862549,0.6739072203636169,0.9023156762123108,0.8242393732070923,0.7113475799560547,0.8477959036827087,0.580766499042511,0.8159902095794678,0.6936455965042114,0.5808181762695312,0.8580186367034912,0.5841480493545532,0.6707413792610168,0.5894265174865723,0.6435670852661133,0.648247480392456,0.6865497827529907,0.5592984557151794,0.5587220191955566,0.8420600891113281,0.860682487487793,0.7804276347160339,0.6042199730873108,0.6004155874252319,0.8491426706314087,0.6042308807373047,0.8512831926345825,0.8225785493850708,0.5415017604827881,0.6005549430847168,0.8395816087722778,0.8524739146232605,0.6815688610076904,0.9999999403953552,0.8262551426887512,0.663129985332489,0.7410217523574829,0.663735032081604,0.8603810667991638,0.7309838533401489,0.8411353826522827,0.8663805723190308,0.6227047443389893,0.6885395646095276,0.6322143077850342,0.45566773414611816,0.6772944927215576,0.6384121179580688,0.5688681602478027,0.894934356212616
2013 - iTrust.txt,0.6824939250946045,0.7767807841300964,0.523488461971283,0.6255603432655334,0.6829872131347656,0.7121249437332153,0.856194794178009,0.8340860605239868,0.7486041188240051,0.8346414566040039,0.5074907541275024,0.8277381658554077,0.6659969091415405,0.6610931754112244,0.549794614315033,0.7955583333969116,0.8625701665878296,0.633128821849823,0.5851942300796509,0.5401918292045593,0.7044393420219421,0.7528221011161804,0.7828074097633362,0.47987064719200134,0.47315895557403564,0.8217360973358154,0.8414242267608643,0.6277170181274414,0.7916030883789062,0.5326178669929504,0.5724093914031982,0.5045090317726135,0.4532865881919861,0.5845620632171631,0.6580493450164795,0.7256777882575989,0.6125865578651428,0.608781099319458,0.7967094779014587,0.7836467623710632,0.6345277428627014,0.7750722169876099,0.5070009231567383,0.7752042412757874,0.6425423622131348,0.496481329202652,0.8161661624908447,0.4260035455226898,0.6353830695152283,0.48507148027420044,0.5923929214477539,0.5914613008499146,0.6327808499336243,0.4952288269996643,0.428326815366745,0.7953957319259644,0.8037459850311279,0.6956440806388855,0.5315337777137756,0.550104022026062,0.8198065757751465,0.4874914884567261,0.7855936884880066,0.7834382057189941,0.47111886739730835,0.5000529289245605,0.8444052338600159,0.8063973784446716,0.5908122062683105,0.8262551426887512,1.0,0.604897677898407,0.6381930708885193,0.5760537385940552,0.8069806098937988,0.6661408543586731,0.7856203317642212,0.8470916748046875,0.6056046485900879,0.6190475225448608,0.5585892796516418,0.3599637746810913,0.6386064291000366,0.5495869517326355,0.5191054940223694,0.8444075584411621
2014 - Minutia.txt,0.6852588653564453,0.7340502738952637,0.8468615412712097,0.8407195210456848,0.8300376534461975,0.7642250657081604,0.7245035767555237,0.7068845629692078,0.7314603328704834,0.6576719284057617,0.8403623700141907,0.6783851385116577,0.7087289094924927,0.8858991861343384,0.8591066598892212,0.7386823892593384,0.7070173025131226,0.8222013711929321,0.9094715118408203,0.9033788442611694,0.7472079992294312,0.7429176568984985,0.7704463005065918,0.7117006778717041,0.8432887196540833,0.7001953125,0.7048748731613159,0.8877913355827332,0.7129344344139099,0.8674976825714111,0.8304197788238525,0.8400205969810486,0.7557693123817444,0.8351612687110901,0.8754380941390991,0.7573894262313843,0.9380130767822266,0.7862228751182556,0.7376092672348022,0.7322182059288025,0.7373648881912231,0.6378952860832214,0.7377912998199463,0.7032498121261597,0.9299222230911255,0.8786449432373047,0.7168523669242859,0.6964072585105896,0.9038755893707275,0.8499053716659546,0.8756101131439209,0.8953490257263184,0.867204487323761,0.8183975219726562,0.7770779728889465,0.7790343165397644,0.7172115445137024,0.748491108417511,0.8834617733955383,0.8993451595306396,0.6794830560684204,0.8186346888542175,0.7605289816856384,0.666300356388092,0.7281218767166138,0.7253467440605164,0.681864321231842,0.7303266525268555,0.6053061485290527,0.663129985332489,0.604897677898407,0.9999999403953552,0.9026849269866943,0.8786951303482056,0.7878931760787964,0.8245242834091187,0.6901596188545227,0.6907609105110168,0.9018788933753967,0.8391233682632446,0.7991592288017273,0.6596453189849854,0.7765235304832458,0.8522698879241943,0.8133202791213989,0.6858373880386353
2016 - FDP Clearinghouse.txt,0.7575260400772095,0.7514069080352783,0.8867693543434143,0.8702191114425659,0.851738691329956,0.7664116621017456,0.7452081441879272,0.7146704196929932,0.7299894094467163,0.6761301159858704,0.8243706822395325,0.7103697657585144,0.7509933710098267,0.876154363155365,0.8958590626716614,0.7596739530563354,0.7071902751922607,0.8113651275634766,0.9077209830284119,0.876736044883728,0.7457276582717896,0.7704207301139832,0.7430157661437988,0.76261967420578,0.8435012102127075,0.7297827005386353,0.742286205291748,0.9003626704216003,0.758425235748291,0.8643794655799866,0.8695902824401855,0.7885287404060364,0.7653324604034424,0.8904600143432617,0.9126695990562439,0.7481772899627686,0.9327871799468994,0.8329178094863892,0.8006792068481445,0.7592877149581909,0.7662776112556458,0.7008700370788574,0.7768262624740601,0.7242701053619385,0.9110968708992004,0.8480322360992432,0.7459313273429871,0.7338276505470276,0.9006649255752563,0.8338251113891602,0.8996607661247253,0.9015612602233887,0.8958459496498108,0.7833986878395081,0.8070551156997681,0.7910445928573608,0.7684521675109863,0.7852343916893005,0.8755870461463928,0.8412269353866577,0.7283222675323486,0.8701301217079163,0.7765248417854309,0.7004951238632202,0.7606212496757507,0.7884458303451538,0.7031110525131226,0.7598007917404175,0.6849184036254883,0.7410217523574829,0.6381930708885193,0.9026849269866943,0.9999999403953552,0.9234153628349304,0.8018669486045837,0.8807820677757263,0.6997619867324829,0.7179892063140869,0.8718265891075134,0.8675110340118408,0.8396743535995483,0.652288556098938,0.8406506776809692,0.8880914449691772,0.8076613545417786,0.743073046207428
2017 - ePhyto.txt,0.762191116809845,0.7102636098861694,0.9100757241249084,0.8228416442871094,0.8155965805053711,0.7593990564346313,0.6952029466629028,0.6608920097351074,0.7366819977760315,0.6049140691757202,0.8542022705078125,0.6626745462417603,0.7694692015647888,0.8446155786514282,0.904004693031311,0.7201319336891174,0.645633339881897,0.7520955204963684,0.8940931558609009,0.8900390863418579,0.7412778735160828,0.7529348731040955,0.6808530688285828,0.8241628408432007,0.8859384059906006,0.6608096957206726,0.6912648677825928,0.8713165521621704,0.7167186141014099,0.8471229076385498,0.8675398826599121,0.8392714858055115,0.8373751640319824,0.8615714311599731,0.8780536651611328,0.7073888182640076,0.9077678918838501,0.80934077501297,0.7520386576652527,0.7114633321762085,0.745607852935791,0.6593136787414551,0.7742409706115723,0.6935361623764038,0.8472428321838379,0.8728851079940796,0.6975476741790771,0.769662618637085,0.8659939765930176,0.8865106105804443,0.8403583765029907,0.8413190841674805,0.8420310020446777,0.8267752528190613,0.869363009929657,0.7538081407546997,0.7366036176681519,0.764497697353363,0.8967860341072083,0.8559572696685791,0.679987370967865,0.8802139163017273,0.7444165349006653,0.6588528156280518,0.8008288741111755,0.7812098264694214,0.6401909589767456,0.7296948432922363,0.6794481873512268,0.663735032081604,0.5760537385940552,0.8786951303482056,0.9234153628349304,1.0,0.7754843235015869,0.8187322616577148,0.6447185277938843,0.6493576765060425,0.8442385196685791,0.848699688911438,0.8604580163955688,0.737876832485199,0.8038256168365479,0.8862106204032898,0.8408337831497192,0.6420566439628601
